destination,district,avg_sentiment,sentiment_std,min_sentiment,max_sentiment,review_count,avg_positive_words,total_positive_words,avg_negative_words,total_negative_words,avg_review_length,review_length_std,avg_word_count,avg_exclamation,avg_question,avg_caps_ratio,sentiment_consistency,sentiment_ratio,num_accommodations,total_rooms,avg_rooms_per_hotel,rooms_std,avg_accommodation_grade,grade_std,accommodation_diversity,total_places,avg_place_grade,place_grade_std,places_restaurants,places_spa_and_wellness_centers,places_spice_gardens,places_tourist_shops,places_travel_agents,places_water_sports_centers,airbnb_avg_rating,airbnb_total_listings,airbnb_avg_guests,airbnb_rating_std,airbnb_total_capacity,national_tourism_index,tourism_seasonality,avg_exchange_rate,experience_score,experience_category,experience_class
Hiriketiya Beach,matara,0.7390420741338173,0.4741397878670667,-1.0,1.0,218,1.610091743119266,351,0.23853211009174313,52,89.6788990825688,45.89818038700111,13.903669724770642,0.0,0.0,0.0,0.5258602121329333,6.6415094339622645,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5922643069775064,Good,2
Historical Mansion Meseum,galle,0.4626474442988205,0.6460366776692303,-1.0,1.0,109,0.7064220183486238,77,0.12844036697247707,14,53.74311926605505,41.63674562782716,8.064220183486238,0.0,0.0,0.0,0.35396332233076966,5.2,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5022137822108474,Good,2
Horagolla National Park,gampaha,0.49101796407185627,0.5897545279943225,-1.0,1.0,167,0.6586826347305389,110,0.0658682634730539,11,45.37125748502994,48.252035479627985,7.119760479041916,0.0,0.0,0.0,0.4102454720056775,9.25,207.0,3543.0,17.115942028985508,29.1013643118696,2.7342995169082127,0.8429792101167654,9.0,175.0,2.5942857142857143,0.8516187618878205,62.0,4.0,0.0,6.0,102.0,1.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5161279361321837,Good,2
Horton plains national park,hatton,0.6429283760662059,0.5182575434799696,-1.0,1.0,1023,1.1231671554252198,1149,0.10850439882697947,111,94.92179863147605,45.68611259926797,14.652981427174975,0.0,0.0,0.0,0.48174245652003045,10.267857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4798121248764915,Good,2
Hulangala mini world end entrance,kurunagela,0.579861111111111,0.5303881260207455,-1.0,1.0,48,0.8541666666666666,41,0.10416666666666667,5,58.0,47.179602516522124,9.020833333333334,0.0,0.0,0.0,0.4696118739792545,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.30831050943896887,Average,1
Hulangala mini world's end view,matale,0.5441481481481482,0.5684291374510555,-1.0,1.0,225,0.88,198,0.13333333333333333,30,62.40888888888889,47.38135474823167,10.013333333333334,0.0,0.0,0.0,0.4315708625489445,6.419354838709677,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.48162528581092146,Good,2
Hummanaya Blow Hole,matara,0.5600877192982456,0.5543849957826784,-1.0,1.0,228,0.8552631578947368,195,0.06578947368421052,15,85.41228070175438,45.50670404277989,13.425438596491228,0.0,0.0,2.9836496001909535e-05,0.4456150042173216,12.25,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4945867328533212,Good,2
Hunnasgiriya water falls,matale,0.67570281124498,0.5119439562417508,-1.0,1.0,332,0.9367469879518072,311,0.06927710843373494,23,45.373493975903614,38.602149445773094,7.048192771084337,0.0,0.0,0.0,0.4880560437582492,13.0,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5879607945343235,Good,2
Ibbagala rajamaha viharaya,kurunagela,0.3611111111111111,0.5892556509887896,-1.0,1.0,18,0.6111111111111112,11,0.16666666666666666,3,62.111111111111114,47.82060703835054,9.666666666666666,0.0,0.0,0.0,0.4107443490112104,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.17909989050820752,Poor,0
Independence Square,colombo,0.6291666666666667,0.5447389029217706,-1.0,1.0,208,1.1634615384615385,242,0.10096153846153846,21,88.13461538461539,44.65575417040548,13.04326923076923,0.0,0.0,0.0,0.45526109707822937,11.045454545454545,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.7253077543023088,Excellent,3
Japanese Peace Pagoda - Rumassala,galle,0.7517030772844726,0.4530368790730588,-1.0,1.0,258,1.313953488372093,339,0.04263565891472868,11,75.98062015503876,44.30364378391689,12.0,0.0,0.0,0.0,0.5469631209269412,28.333333333333332,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.7149979354787608,Excellent,3
Jodu ella water falls ,matale,0.6977777777777777,0.4647042741593545,-0.2,1.0,90,0.8444444444444444,76,0.03333333333333333,3,48.87777777777778,42.2355161737952,7.833333333333333,0.0,0.0,0.0,0.5352957258406454,19.25,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.529767620423913,Good,2
"Jungle Beach, Unawatuna",galle,0.6671071953010279,0.53678626251881,-1.0,1.0,227,1.4669603524229076,333,0.23788546255506607,54,86.34361233480176,41.5089924279068,13.515418502202643,0.0,0.0,0.0,0.46321373748119,6.072727272727272,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6544599091747745,Excellent,3
K & R Tours Hambantota,hambantota,0.6666666666666666,0.5163977794943222,0.0,1.0,6,0.6666666666666666,4,0.0,0,47.166666666666664,40.25129397505957,6.666666666666667,0.0,0.0,0.0,0.4836022205056778,5.0,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.47487659891112455,Good,2
Kadiyanlena eco resort,hatton,0.7288659793814434,0.4589400679953594,-1.0,1.0,388,1.018041237113402,395,0.03608247422680412,14,43.04896907216495,38.861580024945184,6.796391752577319,0.0,0.0,0.0,0.5410599320046405,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.49576350079846326,Good,2
Kalutara Bodhiya,kalutara,0.4532894736842106,0.5611458216900149,-1.0,1.0,304,0.694078947368421,211,0.08552631578947369,26,65.50657894736842,44.302663906156525,9.960526315789474,0.0,0.0,0.0,0.4388541783099851,7.851851851851852,132.0,3285.0,24.886363636363637,41.405211850144035,2.606060606060606,0.8079526076114828,8.0,43.0,2.4651162790697674,0.797282205200067,12.0,11.0,0.0,3.0,13.0,4.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.48336058559570266,Good,2
Kande sudu ella water falls ,matale,0.6923076923076923,0.48038446141526137,0.0,1.0,13,0.7692307692307693,10,0.0,0,22.23076923076923,16.15112919764356,3.769230769230769,0.0,0.0,0.0,0.5196155385847386,11.0,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5022936636355406,Good,2
Kathiresan Pillayar kovil,colombo,0.5522682445759368,0.520794236346037,-1.0,1.0,169,0.6923076923076923,117,0.029585798816568046,5,29.100591715976332,29.51949415830282,4.437869822485207,0.0,0.0,0.0,0.47920576365396295,19.666666666666668,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6746706772818627,Excellent,3
Katugas Ella Waterfall,rathnapura,0.6550724637681159,0.5296849532256898,-1.0,1.0,115,0.9043478260869565,104,0.08695652173913043,10,41.31304347826087,37.87267802329257,6.6,0.0,0.0,0.0,0.47031504677431024,9.545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.368449298427188,Average,1
Kayman's Gate,colombo,0.10714285714285714,0.6852566815265063,-1.0,1.0,28,0.2857142857142857,8,0.17857142857142858,5,60.82142857142857,60.37846904161718,8.714285714285714,0.0,0.0,0.0,0.3147433184734937,1.5,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.38403996697620874,Average,1
Kelaniya Raja Maha Viharaya,colombo,0.3638850038850039,0.5793560041047126,-1.0,1.0,195,0.7589743589743589,148,0.1641025641025641,32,95.67692307692307,41.699628305214205,14.246153846153845,0.0,0.0,0.0,0.42064399589528745,4.515151515151516,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5785329700440011,Good,2
Kiddies paradise children's park,matale,0.5691823899371069,0.607497636610498,-1.0,1.0,53,0.7735849056603774,41,0.1320754716981132,7,45.735849056603776,44.02453465590619,6.849056603773585,0.0,0.0,0.0,0.39250236338950195,5.25,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4396287923491139,Average,1
Kirala Kele Sanctuary,matara,0.6428571428571429,0.5587211398983505,-1.0,1.0,28,0.75,21,0.03571428571428571,1,50.642857142857146,40.71055399216776,7.714285714285714,0.0,0.0,0.0,0.4412788601016495,11.0,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.47725959127929485,Good,2
Kirinda Beach,hambantota,0.7321428571428571,0.49365633916377616,-1.0,1.0,196,1.0459183673469388,205,0.061224489795918366,12,46.23979591836735,47.01836681999571,7.3520408163265305,0.0,0.0,0.0,0.5063436608362238,15.846153846153847,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5689105251144055,Good,2
Kirindi Ella Waterfall,rathnapura,0.5904761904761905,0.5572819447152687,-1.0,1.0,147,0.8843537414965986,130,0.10884353741496598,16,45.16326530612245,38.788686533103665,7.312925170068027,0.0,0.0,0.0,0.4427180552847313,7.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3419166722698638,Average,1
Kolapathana waterfall,hatton,0.6276276276276277,0.510795943803995,-1.0,1.0,222,0.8828828828828829,196,0.02702702702702703,6,53.4009009009009,41.38109607425689,8.207207207207206,0.0,0.0,0.0,0.48920405619600504,28.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.38788694499792936,Average,1
Kombukara Nature Pool and Secre,badulla,0.6829140461215932,0.5366063031511507,-1.0,1.0,106,1.0660377358490567,113,0.11320754716981132,12,44.783018867924525,36.11727056000221,7.2924528301886795,0.0,0.0,0.0,0.46339369684884935,8.76923076923077,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5269737451211938,Good,2
Kurunagela camp site ,kurunagela,0.625,0.6191391873668904,-1.0,1.0,16,0.6875,11,0.0625,1,26.4375,34.825218352988585,3.875,0.0,0.0,0.0,0.38086081263310956,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3156352629979645,Average,1
Kurunagela clock tower,kurunagela,0.28,0.5638267043038908,-1.0,1.0,725,0.38068965517241377,276,0.07862068965517241,57,27.311724137931034,29.910260585985945,4.295172413793104,0.0,0.0,0.0,0.4361732956961092,4.775862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.28454914540182696,Average,1
Kurunagela lake jogging path,kurunagela,0.7058823529411765,0.5878675320972555,-1.0,1.0,17,1.1764705882352942,20,0.058823529411764705,1,44.35294117647059,36.79154314592993,6.9411764705882355,0.0,0.0,0.0,0.4121324679027445,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.36107542617336397,Average,1
Kurundu Oya Ella Falls,badulla,0.46808510638297873,0.5748748003502205,-1.0,1.0,47,0.7446808510638298,35,0.14893617021276595,7,44.97872340425532,39.5262649945809,7.361702127659575,0.0,0.0,0.0,0.42512519964977946,4.5,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.39260976284719235,Average,1
Lagoon boat tour and Bird watching with the beautiful nature,hambantota,0.7272727272727273,0.4670993664969138,0.0,1.0,11,1.9090909090909092,21,0.0,0,92.9090909090909,37.53785967647742,14.545454545454545,0.0,0.0,0.0,0.5329006335030861,22.0,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5122007145246555,Good,2
Lake round kurunagela,kurunagela,0.7757936507936507,0.4411309757907652,-1.0,1.0,288,1.0625,306,0.03819444444444445,11,37.46875,34.358111942768,5.940972222222222,0.0,0.0,0.0,0.5588690242092348,25.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4915615127071262,Good,2
Lanka Ella - Waterfall,badulla,0.6469135802469136,0.49334369184190846,-1.0,1.0,135,0.8740740740740741,118,0.037037037037037035,5,54.51111111111111,39.720453520330004,8.762962962962963,0.0,0.0,0.0,0.5066563081580915,19.833333333333332,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.520076569246683,Good,2
Laxapana waterfall,hatton,0.6476790968594247,0.5037885702608745,-1.0,1.0,427,0.9133489461358314,390,0.06088992974238876,26,47.65339578454333,39.853272630745714,7.751756440281031,0.0,0.0,0.0,0.49621142973912546,14.481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4612664891610755,Good,2
Lighthouse - Galle,galle,0.6835,0.4829302599315615,-1.0,1.0,200,1.175,235,0.105,21,88.25,46.724118141281195,13.47,0.0,0.0,0.0,0.5170697400684385,10.727272727272727,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6590553941962233,Excellent,3
Lighthouse - Hambantota,hambantota,0.25,0.621581560508061,-1.0,1.0,12,0.3333333333333333,4,0.08333333333333333,1,39.416666666666664,49.2220540617781,5.416666666666667,0.0,0.0,0.0,0.378418439491939,2.5,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.24846691153716388,Poor,0
Lover's leap waterfall,hatton,0.6600997077531373,0.5238171464527833,-1.0,1.0,277,1.0,277,0.1299638989169675,36,56.31768953068592,42.76274466020946,8.888086642599278,0.0,0.0,0.0,0.4761828535472167,7.513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.42074612204231593,Average,1
Lucky land spice garden,matale,0.45217391304347826,0.6639205628943813,-1.0,1.0,23,0.9565217391304348,22,0.21739130434782608,5,56.82608695652174,45.4199117067244,8.347826086956522,0.0,0.0,0.0,0.3360794371056187,3.8333333333333335,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3643646440535375,Average,1
Madanagiri Ella,rathnapura,0.6,0.50709255283711,0.0,1.0,15,0.6,9,0.0,0,65.66666666666667,46.329050846968066,10.466666666666667,0.0,0.0,0.0,0.49290744716289003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3107187558948984,Average,1
Madiha Beach,matara,0.7361173756383337,0.4991484695924252,-1.0,1.0,167,1.1736526946107784,196,0.07784431137724551,13,48.59281437125748,46.497331920945086,7.652694610778443,0.0,0.0,0.0,0.5008515304075748,14.071428571428571,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5733143049289938,Good,2
Madunagala Hot Water Spring,hambantota,0.4842261904761905,0.582786800499671,-1.0,1.0,224,0.7142857142857143,160,0.08482142857142858,19,74.0,45.71524262291243,11.580357142857142,0.0,0.0,0.0,0.417213199500329,8.05,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4395780183754986,Average,1
Magampura Ruhunu Heritage Museum,hambantota,0.6555555555555556,0.4727121641373922,0.0,1.0,10,1.0,10,0.1,1,72.3,116.0881370147508,9.9,0.0,0.0,0.0,0.5272878358626079,5.5,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.473571998944803,Good,2
Mahamodara Beach Park & Marine Walk,galle,0.6698717948717949,0.48825513762017586,-1.0,1.0,104,0.9807692307692307,102,0.0673076923076923,7,38.39423076923077,38.30623115151904,6.134615384615385,0.0,0.0,0.0,0.5117448623798242,12.875,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6222960759316055,Good,2
Mapalana Ella Falls,rathnapura,0.69375,0.46041911286747295,0.0,1.0,80,0.85,68,0.0125,1,38.725,37.17865693708651,6.1875,0.0,0.0,0.0,0.539580887132527,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3835729230031316,Average,1
Marakkala Ella,rathnapura,0.7857142857142857,0.42581531362632,0.0,1.0,14,0.9285714285714286,13,0.0,0,67.21428571428571,44.12600588773468,10.071428571428571,0.0,0.0,0.0,0.5741846863736799,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.41478016672551926,Average,1
Maraluwawa raja maha viharaya,kurunagela,0.532258064516129,0.5346284732803652,-1.0,1.0,62,0.7258064516129032,45,0.03225806451612903,2,43.41935483870968,36.50221120052543,6.790322580645161,0.0,0.0,0.0,0.4653715267196348,15.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.28708334399063984,Average,1
Maritime Museum,galle,0.3631806789701526,0.6873975349181954,-1.0,1.0,209,0.7320574162679426,153,0.22488038277511962,47,74.85645933014354,44.573928099838156,10.875598086124402,0.0,0.0,0.0,0.31260246508180456,3.2083333333333335,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4768477742590248,Good,2
Maruthamunai beach,kalmunai,0.7227414330218068,0.4474150805631473,0.0,1.0,107,0.8878504672897196,95,0.009345794392523364,1,29.925233644859812,26.552085138096864,4.841121495327103,0.0,0.0,0.0,0.5525849194368526,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4080877412531026,Average,1
Matale town -  view point,matale,0.6666666666666666,0.47946330148538413,0.0,1.0,30,0.6666666666666666,20,0.0,0,24.066666666666666,24.04727145369753,3.933333333333333,0.0,0.0,0.0,0.5205366985146158,21.0,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4939778961502431,Good,2
Matara Beach Park,matara,0.7147058823529412,0.4849606134647803,-1.0,1.0,170,1.0705882352941176,182,0.07058823529411765,12,33.8235294117647,33.22816103389407,5.523529411764706,0.0,0.0,0.0,0.5150393865352196,14.076923076923077,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5640002471491388,Good,2
